Wavelength,Trans_25km,Trans_26km,Trans_27km,Trans_28km,Trans_29km,Trans_30km,Trans_31km,Trans_32km,Trans_33km,Trans_34km,Trans_35km,Trans_36km,Trans_37km,Trans_38km,Trans_39km,Trans_40km,Trans_41km,Trans_42km,Trans_43km,Trans_44km,Trans_45km
227.3999999999973,1.272521076051606e-06,6.872922459463669e-06,3.293702877230588e-05,0.0001400544827419148,0.0005284237551226935,0.0017690637382242972,0.00524469585555436,0.013742117878115835,0.03182342197258712,0.06513332429709548,0.11782191636236822,0.19455435311108807,0.3028710033703254,0.44450542739529364,0.6150349873148024,0.802281379539693,1.0,1.0,1.0,1.0,1.0
227.4999999999973,1.1462695947397636e-06,6.270824493856564e-06,3.041257858594012e-05,0.0001307602424474801,0.0004984197174870107,0.001684282305183236,0.005035632398691566,0.013293303766668013,0.03098524826051233,0.0637710454347656,0.1158889324267698,0.19210762140360155,0.3000888899696208,0.4417318307128613,0.6127335987988367,0.800921004261777,1.0,1.0,1.0,1.0,1.0
227.5999999999973,1.0325435252451198e-06,5.721470852042139e-06,2.8081606023296315e-05,0.00012208275462134032,0.00047011923265979005,0.0016035637597629142,0.004834902122297567,0.012859146886749998,0.03016914906195476,0.06243725676064732,0.11398765818455772,0.18969165676968186,0.29733232920480535,0.4389755375942876,0.6104408196367855,0.7995629345284256,1.0,1.0,1.0,1.0,1.0
227.6999999999973,9.301002669146126e-07,5.220241266200168e-06,2.5929283300862335e-05,0.00011398109432718778,0.0004434255820346841,0.0015267134110644458,0.004642172888585518,0.012439168597245562,0.029374543052995285,0.06113136248757386,0.11211757349905827,0.18730607236122143,0.29460108641518906,0.43623644010666623,0.608156617629688,0.7982071664341802,1.0,1.0,1.0,1.0,1.0
227.79999999999728,8.378204884643116e-07,4.762920176171092e-06,2.3941918962007358e-05,0.00010641705210018474,0.0004182475378984583,0.0014535458971498872,0.004457125797105649,0.012032905886379416,0.028600864217599827,0.0598527792865279,0.11027816676469163,0.1849504861936261,0.29189492909480574,0.4335144309902461,0.6058809606990008,0.7968536960802121,1.0,1.0,1.0,1.0,1.0
227.89999999999728,7.546958997718939e-07,4.345661280899845e-06,2.2106870798294422e-05,9.935495377691674e-05,0.000394499051718299,0.0013838847380523867,0.004279454657202452,0.01163991086139628,0.02784756144454919,0.05860093602615725,0.10846893476705954,0.1826245210846664,0.2892136268726136,0.4308094036541941,0.603613816886118,0.7955025195742793,1.0,1.0,1.0,1.0,1.0
227.99999999999727,6.798182366513139e-07,3.9649551947141776e-06,2.0412465443497038e-05,9.276149227897578e-05,0.00037209896012385316,0.0013175619102022335,0.0041088654814942435,0.011259750254899944,0.02711409813497728,0.0573752735177328,0.10668938254532255,0.18032780459410547,0.2865569514928953,0.4281212521724438,0.60135515435192,0.7941536330307388,1.0,1.0,1.0,1.0,1.0
228.09999999999727,6.117581836338019e-07,3.6145390876349858e-06,1.8834510541842092e-05,8.6554062167475e-05,0.00035079686467456525,0.0012538988678165322,0.003943718540622075,0.010888927860707165,0.026393915307723972,0.05616499048438834,0.10492389773501526,0.17804013635295882,0.28390134303928855,0.4254258162579991,0.5990843000769414,0.7927944086980312,1.0,1.0,1.0,1.0,1.0
228.19999999999726,5.505117173933722e-07,3.295090947496749e-06,1.737853188822123e-05,8.076200296465606e-05,0.0003307142213062184,0.0011933117844513854,0.0037852089387205253,0.010530317156569054,0.025692860073309474,0.05498023538451544,0.1031876254038571,0.17578148680454395,0.28127034171172716,0.4227473478199674,0.5968220189041761,0.7914375095664858,1.0,1.0,1.0,1.0,1.0
228.29999999999725,4.953967453342712e-07,3.003874093243881e-06,1.603510109319642e-05,7.535752134974128e-05,0.00031178122515342397,0.001135652049263574,0.0036330699332293367,0.010183516020133173,0.025010424450307107,0.05382046981085064,0.10148008223215507,0.17355148789015165,0.278663719527712,0.42008574006811256,0.5945682784759543,0.7900829316604093,1.0,1.0,1.0,1.0,1.0
228.39999999999725,4.4579945508108876e-07,2.7383936784746223e-06,1.479551852193631e-05,7.031468362503288e-05,0.0002939320669800938,0.0010807782309602495,0.0034870455008650762,0.009848135569818253,0.02434611394708427,0.05268516671075352,0.09980079289602416,0.17134977621886327,0.2760812506167167,0.417440886884219,0.5923230465567073,0.7887306710109052,1.0,1.0,1.0,1.0,1.0
228.49999999999724,4.0116747960452397e-07,2.4963753218732877e-06,1.3651756968506403e-05,6.560929129610391e-05,0.0002771047044810093,0.0010285557309656912,0.0033468899068828544,0.009523799728859946,0.023699447203595878,0.05157381014676467,0.0981492899351195,0.16917599300835245,0.27352271120060884,0.4148126828178359,0.5900862910324973,0.7873807236558606,1.0,1.0,1.0,1.0,1.0
228.59999999999724,3.6058901650337506e-07,2.2734536216637165e-06,1.2585384644141051e-05,6.117265794660013e-05,0.00026107323196982113,0.000978329502462482,0.003210934675079834,0.00920679135242573,0.023063202161567785,0.05047418862508794,0.09650759305196693,0.16700658217106792,0.2709604229103642,0.4121726843648667,0.5878337625105585,0.7860184186634943,1.0,1.0,1.0,1.0,1.0
228.69999999999723,3.2262810496463175e-07,2.062109272069316e-06,1.1561739104666103e-05,5.6864391276744006e-05,0.00024533928173385696,0.0009285535957930517,0.003075010236898411,0.008887378681174528,0.02241776731807855,0.049352209795277976,0.0948244747439439,0.1647734020013715,0.26831336394113847,0.40943687062003065,0.5854933403897795,0.7845999057958538,1.0,1.0,1.0,1.0,1.0
228.79999999999723,2.8866337210598584e-07,1.8704111028636403e-06,1.0621349335527753e-05,5.285953328928704e-05,0.00023055351372623154,0.0008813100760913104,0.002944839383725585,0.00857904674711525,0.021790394032661784,0.04825516924887439,0.0931707078808329,0.16257008036167267,0.2656921611992362,0.4067192128634451,0.583162234159883,0.7831839516120944,1.0,1.0,1.0,1.0,1.0
228.89999999999722,2.5827415204384737e-07,1.69653291312816e-06,9.757444213331863e-06,4.91367174721643e-05,0.00021665879002236708,0.0008364701131158638,0.002820178584460708,0.008281411172851357,0.02118057691371835,0.047182512723979636,0.09154578065589039,0.16039621807308638,0.2630965621561157,0.40401959062501275,0.5808404067489547,0.7817705514992248,1.0,1.0,1.0,1.0,1.0
228.99999999999721,2.31084059526718e-07,1.5388182488746186e-06,8.963803281304953e-06,4.5676081907777464e-05,0.00020360141568738458,0.0007939114302630667,0.0027007946153108043,0.007994100913735029,0.02058782471034632,0.046133698276408015,0.08994919018605484,0.15825142129279185,0.2605263167492683,0.401337884233842,0.5785278212325612,0.7803597008525708,1.0,1.0,1.0,1.0,1.0
229.0999999999972,2.0693331682663094e-07,1.3967774112757416e-06,8.23973722185493e-06,4.248081457793755e-05,0.0001914121786364403,0.0007537850042335414,0.0025872269954718705,0.007718626387163274,0.020015581765020468,0.045115252671930485,0.08839135973215155,0.1561502049887677,0.257999346401532,0.39869329124142094,0.5762414533255429,0.7789620235199943,1.0,1.0,1.0,1.0,1.0
229.1999999999972,1.853064914127578e-07,1.2678471583916417e-06,7.574156324552535e-06,3.950906177168371e-05,0.00017995265252075722,0.0007156865679488229,0.00247843458467852,0.0074526440397751645,0.01945924333456408,0.04411928849956953,0.08686050697036257,0.154076885098832,0.25549688318463193,0.3960661216754339,0.5739641189696333,0.7775668482709379,1.0,1.0,1.0,1.0,1.0
229.2999999999972,1.6593982636122757e-07,1.15081741090854e-06,6.962336753088921e-06,3.674518897127178e-05,0.00016917915521235706,0.00067951363226208,0.002374216610003028,0.007195826814854148,0.018918367410704146,0.04314530953657082,0.08535616475637195,0.15203109130016723,0.2530186894536348,0.3934562607643153,0.5716957824818342,0.7761741706284812,1.0,1.0,1.0,1.0,1.0
229.3999999999972,1.4859712712991723e-07,1.0445897728932308e-06,6.3999361984514556e-06,3.417465522099011e-05,0.00015905061936425982,0.0006451688872762005,0.0022743807394966483,0.0069478589238406,0.018392524268335583,0.04219283051224531,0.08387787403419893,0.15001245818544867,0.25056452986774197,0.39086359449238817,0.5694364083200506,0.7747839861237121,1.0,1.0,1.0,1.0,1.0
229.4999999999972,1.3306688141749857e-07,9.481672244624462e-07,5.882963065636961e-06,3.178393664105231e-05,0.00014952843589926437,0.000612559940626313,0.002178742727330784,0.006708435458131674,0.01788129612420116,0.04126137686626351,0.08242518369616308,0.148020625197607,0.24813417136795848,0.388288009594903,0.5671859610825627,0.7733962902957118,1.0,1.0,1.0,1.0,1.0
229.59999999999718,1.1915967997286553e-07,8.606447656851685e-07,5.407748148833628e-06,2.9560455290853902e-05,0.0001405763068664673,0.000581599068986728,0.0020871260738558758,0.006477262014254632,0.017384276805056626,0.04035048451228599,0.0809976504452737,0.14605523656544983,0.24572738315496673,0.38572939355307323,0.564944405507437,0.7720110786915283,1.0,1.0,1.0,1.0,1.0
229.69999999999717,1.0670590690927079e-07,7.812009239344845e-07,4.970918594110865e-06,2.7492513007473748e-05,0.00013216010710483743,0.0005522029821340668,0.0019993616999504074,0.006254054331952244,0.016901071425055755,0.03945969960681204,0.07959483866000586,0.14411594124014318,0.24334393666721574,0.38318763458916866,0.5627117064719933,0.7706283468661854,1.0,1.0,1.0,1.0,1.0
229.79999999999717,9.555367136318304e-08,7.090900450070675e-07,4.5693739648880664e-06,2.556922987148094e-05,0.00012424775418676183,0.0005242925989322184,0.0019152876350597696,0.006038537944736453,0.016431296072100282,0.03858857832312799,0.07821632026141828,0.1422023928325454,0.24098360555924497,0.38066262166164955,0.560487828992271,0.7692480903826591,1.0,1.0,1.0,1.0,1.0
229.89999999999716,8.556695528002251e-08,6.436352956805069e-07,4.200264240366254e-06,2.3780486976416724e-05,0.00011680908614595202,0.0004977928346365792,0.0018347487183489497,0.005830447842478966,0.015974577502902536,0.03773668663024053,0.07686167458256118,0.14031424955134536,0.23864616568017832,0.37815424446029816,0.5582727382224362,0.767870304811841,1.0,1.0,1.0,1.0,1.0
229.99999999999716,7.662395474394923e-08,5.842223120542847e-07,3.860969590825135e-06,2.2116873200986242e-05,0.00010981574652389022,0.0004726323989459496,0.0017575963124187564,0.005629528145627298,0.015530552846525552,0.03690360007669753,0.0755304882401637,0.13845117414205896,0.23633139505246895,0.3756623934014254,0.5560663994542914,0.7664949857325616,1.0,1.0,1.0,1.0,1.0
230.09999999999715,6.859601671211492e-08,5.301651665412198e-07,3.5483597608813597e-06,2.0566138729672924e-05,0.0001032264594475415,0.0004486905810552847,0.0016835224448138307,0.005435092908543777,0.01509788260369757,0.036087020941425074,0.07421929759242733,0.13660848526916636,0.23403357712264977,0.3731809296827193,0.5538633247376333,0.7651186471483258,1.0,1.0,1.0,1.0,1.0
230.19999999999715,6.140913985438802e-08,4.811096447947013e-07,3.2610598359592217e-06,1.9124129742328167e-05,9.703253065665585e-05,0.00042596150290784523,0.0016125702387409437,0.005247372742631017,0.01467726541580386,0.03528850915348607,0.07293086688240993,0.13479031873363326,0.231758097671334,0.370715854651678,0.5516689761639747,0.7637447787181811,1.0,1.0,1.0,1.0,1.0
230.29999999999714,5.497521212523968e-08,4.3659299101403355e-07,2.9970207307662055e-06,1.778322359818736e-05,9.121023975907936e-05,0.00040438373811971603,0.0015446081470309244,0.005066135748859152,0.014268365539632554,0.0345076649917765,0.07166480107293319,0.13299634822860862,0.22950473956076392,0.36826706008856286,0.5494833191787093,0.7623733760110892,1.0,1.0,1.0,1.0,1.0
230.39999999999714,4.921535201908939e-08,3.961952623986886e-07,2.754359246566072e-06,1.6536332048243744e-05,8.573728944978025e-05,0.00038389897144402535,0.0014795101656068647,0.004891158036122089,0.013870856583603536,0.033744097577923175,0.07042071198275482,0.13122625178880049,0.22727328776357214,0.3658344384881329,0.547306319364039,0.7610044346039597,1.0,1.0,1.0,1.0,1.0
230.49999999999713,4.40589416224563e-08,3.595353683530628e-07,2.531344642169496e-06,1.537686377296457e-05,8.059272013800908e-05,0.0003644518412057758,0.001417155599924481,0.00472222344472512,0.013484421247308646,0.0329974246806757,0.06919821816758898,0.1294797117327067,0.22506352934226145,0.36341788305491873,0.5451379424384094,0.7596379500816258,1.0,1.0,1.0,1.0,1.0
230.59999999999712,3.9442760955301196e-08,3.262674761052097e-07,2.326386291996701e-06,1.4298689546094061e-05,7.575682969583738e-05,0.00034598978971623923,0.001357428841253129,0.00455912327942068,0.013108751068308241,0.032267272524626585,0.06799694480319397,0.12775641460562362,0.22287525342888892,0.3610172876985239,0.5429781542559852,0.7582739180368411,1.0,1.0,1.0,1.0,1.0
230.69999999999712,3.531021299176518e-08,2.960777488439003e-07,2.1380223432181897e-06,1.3296109840463406e-05,7.121109802086153e-05,0.0003284629212628041,0.0013002191523827675,0.004401656051661806,0.012743546175978912,0.03155327560316513,0.06681652357049579,0.12605605112342397,0.22070825120497836,0.35863254702900205,0.5408269208061194,0.7569123340702627,1.0,1.0,1.0,1.0,1.0
230.7999999999971,3.161062986180611e-08,2.6868138561369505e-07,1.9649092911015025e-06,1.2363824704630938e-05,6.693811612429196e-05,0.00031182386729064715,0.0012454204623595947,0.004249627230754373,0.012388515052215736,0.030855076495563842,0.06565659254269421,0.1243783161170635,0.21856231588157826,0.35626355635220397,0.5386842082128049,0.7555531937904272,1.0,1.0,1.0,1.0,1.0
230.8999999999971,2.8298651730159065e-08,2.43819935053268e-07,1.8058123982385387e-06,1.1496905751176311e-05,6.292151947297468e-05,0.00029602765841206714,0.0011929311698702992,0.004102849003602131,0.012043374298799677,0.03017232568811373,0.06451679607433372,0.12272290847783576,0.21643724267955144,0.3539102116651898,0.5365499827341387,0.754196492813753,1.0,1.0,1.0,1.0,1.0
230.9999999999971,2.5333670739743987e-08,2.2125885764434203e-07,1.6595968893435898e-06,1.0690770108627416e-05,5.914592533016221e-05,0.00028103160289769943,0.0011426539549102886,0.003961140042747093,0.011707848411243888,0.02950468139921626,0.06339678469230163,0.1210895311033583,0.2143328288100469,0.35157240965168657,0.5344242107618181,0.752842226764522,1.0,1.0,1.0,1.0,1.0
231.0999999999971,2.266962839221425e-08,2.007124770348472e-07,1.5247545002109437e-06,9.938621516716313e-06,5.558506863862862e-05,0.000266747892239066,0.0010943341641942465,0.0038238621711557392,0.01138055403914322,0.02884955209625484,0.062292366348323684,0.11947218700195349,0.21224139713658713,0.3492415841825778,0.5322989983653431,0.7514852627032996,1.0,1.0,1.0,1.0,1.0
231.1999999999971,2.0285721612563055e-08,1.8207398468219813e-07,1.4008676035351845e-06,9.239387888493205e-06,5.223858133637392e-05,0.0002531901266949933,0.0010480575706128708,0.0036913415229965153,0.011062408590336114,0.028208968328197574,0.06120718608188358,0.117876442850465,0.21017037073804806,0.34692620879474734,0.5301822350423318,0.750130743285472,1.0,1.0,1.0,1.0,1.0
231.29999999999708,1.7948485301451918e-08,1.6353790697374018e-07,1.2760129030022568e-06,8.525952694171034e-06,4.8785101724117026e-05,0.00023905243708097936,0.000999345318436375,0.003550677391563891,0.01072224719895485,0.027519790654912845,0.060033668978412016,0.11614327466731357,0.207912326913529,0.34439331368472664,0.5278600464926995,0.7486413118407658,1.0,1.0,1.0,1.0,1.0
231.39999999999708,1.5820809648408206e-08,1.4640451821855323e-07,1.1589548304930944e-06,7.848200504911709e-06,4.546430039999737e-05,0.0002253061625534384,0.0009515049834913553,0.0034112993560472876,0.010382577704254365,0.026827052804818535,0.0588476299648774,0.11438350053801055,0.20561025293776508,0.34180188686326607,0.5254770775682406,0.7471091486343796,1.0,1.0,1.0,1.0,1.0
231.49999999999707,1.3945346961724917e-08,1.3106607498213748e-07,1.0526349093438653e-06,7.224322329737402e-06,4.2369534945896804e-05,0.0002123503006617975,0.0009059547140152072,0.003277392113337738,0.010053667840947971,0.026151751457685727,0.05768502054930167,0.1126503872812623,0.20333366499097685,0.3392299562116669,0.5231048635977633,0.7455801195732404,1.0,1.0,1.0,1.0,1.0
231.59999999999707,1.229220119483019e-08,1.1733454064246015e-07,9.560681320868182e-07,6.650035956915132e-06,3.94854206054137e-05,0.00020013940497754044,0.0008625848933287622,0.0031487409402215826,0.009735176802151241,0.025493447763076268,0.05654537793262302,0.11094353102264151,0.2010822809563768,0.33667737507868223,0.5207433560536104,0.7440542182494428,1.0,1.0,1.0,1.0,1.0
231.69999999999706,1.0835019899393305e-08,1.0504157633456844e-07,8.683598419233784e-07,6.121399533785908e-06,3.6797619708923934e-05,0.00018863064197142113,0.0008212911513828706,0.0030251395406315725,0.009426774575154924,0.024851713914909312,0.055428248456534615,0.10926253400520876,0.1988558218396608,0.33414399791599547,0.5183925066270293,0.7425314382681751,1.0,1.0,1.0,1.0,1.0
231.79999999999706,9.55057421539549e-09,9.403647759404573e-08,7.886974455765919e-07,5.634784515540273e-06,3.429277041231423e-05,0.000177783640795236,0.0007819741136511258,0.0029063897149308898,0.009128141599570221,0.02422613287353059,0.05433318742295457,0.10760700449685795,0.19665401173444907,0.3316296802699363,0.5160522672272001,0.7410117732477025,1.0,1.0,1.0,1.0,1.0
231.89999999999705,8.418388641671008e-09,8.418432713040975e-08,7.163428862258401e-07,5.186850763887621e-06,3.195842028529062e-05,0.00016756035169935516,0.0007445391620400623,0.0027923010421753926,0.008838968436301041,0.023616298094780826,0.05325975891707213,0.10597655669906597,0.19447657778811245,0.32913427877323637,0.5137225899802343,0.7394952168193248,1.0,1.0,1.0,1.0,1.0
231.99999999999704,7.420414687044967e-09,7.536434109242598e-08,6.506258068134278e-07,4.7745236247636645e-06,2.9782964419238856e-05,0.00015792491258955857,0.0007088962072417069,0.002682690574844062,0.008558955446998239,0.023021813265877926,0.0522075356338805,0.10437081065702813,0.19232325016797694,0.3266576511368611,0.5114034272282029,0.7379817626273543,1.0,1.0,1.0,1.0,1.0
232.09999999999704,6.54167596176681e-09,6.747654465982017e-08,5.909974223125523e-07,4.3953462270937345e-06,2.775755151637812e-05,0.0001488523119740415,0.000674992642595021,0.0025774865362476955,0.00828808312129546,0.022442877047770413,0.05117715206885283,0.10279102705817976,0.1901959940260854,0.3242022735842407,0.5090972360924143,0.7364730787861972,1.0,1.0,1.0,1.0,1.0
232.19999999999703,5.766995295374475e-09,6.04142702210713e-08,5.368336160689427e-07,4.04628052638596e-06,2.586987161492483e-05,0.00014030089402490033,0.0006427104516624375,0.0024764079069456908,0.008025782725762614,0.02187849838970017,0.05016710267258024,0.10123515297129064,0.18809226407647398,0.32176534915299554,0.5068014421842513,0.7349674776623227,1.0,1.0,1.0,1.0,1.0
232.29999999999703,5.0840508344212665e-09,5.409112353997294e-08,4.876336136998013e-07,3.7249353638670028e-06,2.4110558993379327e-05,0.00013224072057871347,0.000611972099773138,0.002379292925695467,0.0077717830147837775,0.021328311264656744,0.049176986194465415,0.09970282657151613,0.18601180016703214,0.31934673918430684,0.5045159986406825,0.733464952959921,1.0,1.0,1.0,1.0,1.0
232.39999999999702,4.48197974370219e-09,4.8429751538266423e-08,4.4294252990815536e-07,3.4291094532291485e-06,2.2470884759861553e-05,0.0001246435731113736,0.0005827037597789942,0.0022859861736700565,0.007525821325304601,0.020791958848097442,0.04820640930102028,0.09819369150896572,0.18395434502203448,0.3169463060610747,0.5022408588098483,0.7319654983960283,1.0,1.0,1.0,1.0,1.0
232.49999999999702,3.951205451595765e-09,4.3360896175028294e-08,4.0234716355502726e-07,3.156776304289646e-06,2.094271355249647e-05,0.0001174828539677518,0.0005548351347799496,0.0021963383257974593,0.007287643305288824,0.020269093286604326,0.04725498641967148,0.09670739682587279,0.18191964421034404,0.31456391320009913,0.49997597625010815,0.7304691077005055,1.0,1.0,1.0,1.0,1.0
232.599999999997,3.4832853496362916e-09,3.882254732989431e-08,3.6547217802302105e-07,2.906070343693196e-06,1.9518463183696132e-05,0.00011073349326405964,0.0005282992893250806,0.0021102059118474356,0.007057002650762534,0.01975937547234908,0.04632233958563543,0.09524359687500415,0.1799074461139563,0.3121994250443057,0.4977213047290918,0.7289757746160163,1.0,1.0,1.0,1.0,1.0
232.699999999997,3.0707765246167393e-09,3.475918433061719e-08,3.319766315694671e-07,2.675274137620902e-06,1.8191067028211597e-05,0.00010437186113721543,0.0005030324886845576,0.0020274510868856566,0.0068336608511812376,0.019262474823235506,0.045408098291826765,0.09380195123931859,0.1779175018969116,0.3098527070550426,0.49547679822276175,0.7274854928979878,1.0,1.0,1.0,1.0,1.0
232.799999999997,2.707117388225151e-09,3.112109684932265e-08,3.0155082560093983e-07,2.462806629008442e-06,1.6953938968399078e-05,9.837568503403662e-05,0.0004789740458061961,0.0019479414107261455,0.0066173869428500405,0.01877806906856388,0.04451189934172054,0.09238212465283341,0.17594956547453353,0.30752362570443764,0.4932424109144799,0.725998256314614,1.0,1.0,1.0,1.0,1.0
232.899999999997,2.38652332199165e-09,2.7863776862449518e-08,2.7391344173968283e-07,2.2672123087275194e-06,1.580094072285755e-05,9.272397175088046e-05,0.00045606617558949654,0.0018715496360302828,0.006407957270145847,0.01830584404008253,0.043633386705114775,0.0909837869226799,0.1740033934830025,0.3052120484677817,0.49101809719404393,0.7245140586467892,1.0,1.0,1.0,1.0,1.0
232.999999999997,2.103894678160681e-09,2.494737423830375e-08,2.4880894122097595e-07,2.087151246576618e-06,1.4726351396396257e-05,8.739693395089686e-05,0.0004342538561272616,0.0017981535047133825,0.006205155254294361,0.017845493468296815,0.0427722113767483,0.08960661285236038,0.17207874524929706,0.3029178438160237,0.48880381165679515,0.7230328936881132,1.0,1.0,1.0,1.0,1.0
233.09999999999698,1.8547356417933712e-09,2.233620896992887e-08,2.2600519982519622e-07,1.921389894208487e-06,1.3724838983664608e-05,8.23759203172898e-05,0.00041348469413910735,0.001727635543951049,0.006008771145858825,0.017396718729327368,0.041928031133839055,0.0882502819972212,0.170175382521088,0.30064088091615737,0.48659950881457253,0.7215547550474215,1.0,1.0,1.0,1.0,1.0
233.19999999999698,1.6350828307686374e-09,1.9998335781511265e-08,2.052913708157096e-07,1.7687926982959153e-06,1.2791434284776704e-05,7.764335208946815e-05,0.0003937088067256512,0.0016598829040382075,0.005818601880217258,0.016959228817770455,0.04110051071589638,0.0869144791018844,0.16829307016366946,0.29838103050453924,0.4844051439616907,0.7200796367418664,1.0,1.0,1.0,1.0,1.0
233.29999999999697,1.4414421474902052e-09,1.7905152245260308e-08,1.8647592635710994e-07,1.6283142571853307e-06,1.192150587023284e-05,7.318265963507111e-05,0.00037487869376566496,0.0015947871513160767,0.005634450793731691,0.01653273998869313,0.04028932137163991,0.0855988935098117,0.16643157539911513,0.29613816399434073,0.48222067230450466,0.7186075326029665,1.0,1.0,1.0,1.0,1.0
233.39999999999696,1.2707332469960099e-09,1.6031049313820074e-08,1.69384890248565e-07,1.4989921836786217e-06,1.111073723949471e-05,6.897822510736128e-05,0.0003569491265460239,0.001532244103756213,0.005456127445596464,0.016116975631078154,0.03949414083652551,0.08430321926524474,0.1645906680232601,0.2939121537648065,0.4800460492512292,0.7171384364748411,1.0,1.0,1.0,1.0,1.0
233.49999999999696,1.120240544314431e-09,1.4353098060877496e-08,1.5386022955706796e-07,1.3799405132233563e-06,1.0355105407421498e-05,6.501532777605498e-05,0.0003398770391514848,0.0014721536642665785,0.005283447420948971,0.01571166608847685,0.0387146532047637,0.08302715504207654,0.1627701203772381,0.29170287315397414,0.4778812304110001,0.7156723422141631,1.0,1.0,1.0,1.0,1.0
233.59999999999695,9.875700228536267e-10,1.2850769203319717e-08,1.397583936293155e-07,1.2703436355059814e-06,9.650860946649927e-06,6.12800924981148e-05,0.00032362142504751185,0.0014144196605328833,0.0051162321402094865,0.01531654848417084,0.03795054880386399,0.08177040407381173,0.1609697073193559,0.28951019645150877,0.4757261715930104,0.7142092436901664,1.0,1.0,1.0,1.0,1.0
233.69999999999695,8.70611156970422e-10,1.1505681974591195e-08,1.2694898697808052e-07,1.169450707890339e-06,8.994509386928124e-06,5.7759441148148915e-05,0.00030814323860784337,0.0013589496911387505,0.0049543086744527134,0.014931366550727774,0.03720152407165193,0.0805326740845711,0.15918920619725122,0.28733399889150985,0.4735808288055657,0.7127491347845817,1.0,1.0,1.0,1.0,1.0
233.79999999999694,7.675033431868632e-10,1.03013792778524e-08,1.1531356377629864e-07,1.0765705124435617e-06,8.382793879147007e-06,5.4441046838447484e-05,0.00029340530135039646,0.001305654977718848,0.004797509566621068,0.014555870463842834,0.036467281435714115,0.07931367722115033,0.15742839682037893,0.28517415664545187,0.4714451582552172,0.7112920093916396,1.0,1.0,1.0,1.0,1.0
233.89999999999694,6.766063062168788e-10,9.223126368928527e-09,1.0474453281604173e-07,9.910667213292826e-07,7.812679038085373e-06,5.1313290768446675e-05,0.0002793722126564267,0.0012544502229083355,0.004645672658394178,0.014189816680356881,0.03574752919522227,0.07811312998610592,0.1556870614327969,0.28303054681512585,0.4693191163458544,0.7098378614180273,1.0,1.0,1.0,1.0,1.0
233.99999999999693,5.91421332627729e-10,8.196380196514798e-09,9.452961484703951e-08,9.072807401121432e-07,7.246876011239403e-06,4.8172882119002794e-05,0.0002651336526266828,0.001202009970899888,0.004488905278908704,0.013809251267770304,0.03499494408104459,0.07685171620648475,0.15384959422742983,0.28076018457081753,0.4670602671703084,0.7082888877705548,1.0,1.0,1.0,1.0,1.0
234.09999999999692,5.15423339189621e-10,7.264967257382466e-09,8.511809631155504e-08,8.289650518879466e-07,6.710950546654098e-06,4.516195870174047e-05,0.0002513316680221621,0.0011506811637441163,0.004334154733732303,0.013430856468380957,0.03424216062511745,0.07558356419182238,0.1519940341501978,0.2784585573763619,0.4647627718128763,0.7067091589258812,1.0,1.0,1.0,1.0,1.0
234.19999999999692,4.4919078561431257e-10,6.439393329561396e-09,7.66435646835733e-08,7.574092032205822e-07,6.214656250960971e-06,4.233921548873206e-05,0.00023824812819195403,0.001101544087211672,0.004184738693717962,0.013062829476889288,0.033505569026573215,0.07433633612808543,0.15016085085350955,0.27617579534674624,0.46247657511692203,0.7051329516612034,1.0,1.0,1.0,1.0,1.0
234.2999999999969,3.914688963819242e-10,5.707632096885904e-09,6.901273978863163e-08,6.920297428942331e-07,5.755062579825804e-06,3.969289199292846e-05,0.00022584563754441834,0.0010545051606474585,0.004040473282337165,0.012704886242847439,0.032784821040232934,0.07310968681534599,0.14834977452360373,0.27391174388094297,0.4602016215316925,0.7035602581300326,1.0,1.0,1.0,1.0,1.0
234.3999999999969,3.411641181592481e-10,5.0590237216639555e-09,6.214162742026528e-08,6.32293575928029e-07,5.329455678797362e-06,3.721196267056599e-05,0.0002140887468453322,0.0010094747987745383,0.0039011809607174637,0.012356750497441404,0.03207957591011757,0.07190327674813296,0.14656053859964815,0.27166624964466884,0.4579378557794837,0.7019910705033543,1.0,1.0,1.0,1.0,1.0
234.4999999999969,2.973234056019223e-10,4.484119585848245e-09,5.595459496750061e-08,5.777136176483687e-07,4.935322361633063e-06,3.4886090995073324e-05,0.00020294385192009444,0.0009663672411240892,0.0037666903092176884,0.012018153540326667,0.031389500208401165,0.07071677202150624,0.14479287973452315,0.2694391605600142,0.4556852228542999,0.7004253809695942,1.0,1.0,1.0,1.0,1.0
234.5999999999969,2.5911616846969904e-10,3.974544671986115e-09,5.038353905527044e-08,5.27844822813894e-07,4.570335273181638e-06,3.27055864007154e-05,0.0001923790976276594,0.0009251003887469036,0.003636835816531027,0.011688834032303873,0.030714267677830462,0.06954984423867792,0.14304653775608814,0.2672303257951511,0.4534436680205253,0.6988631817345633,1.0,1.0,1.0,1.0,1.0
234.6999999999969,2.2581853814761622e-10,3.5228755798786393e-09,4.536713603910374e-08,4.822805574277855e-07,4.232339149248779e-06,3.066136391667588e-05,0.00018236428683188706,0.0008855956478956824,0.0035114576760563202,0.011368537793673734,0.03005355907753102,0.06840217042016117,0.14132125562890377,0.2650395957541151,0.45121313681158,0.6973044650214367,1.0,1.0,1.0,1.0,1.0
